content,label,at                       
Saya sudah mengisi username+password=data tidak di temukan / nomor peserta tidak terdaftar kenapa yaa min!! Saya sudah mengklik lupa psswrd tetap saja tidak bisa! Setiap saya membuat akun yang baru..selalu saja tidak bisa login ...tolong bantuan nya!!,-1,16/11/2020 11:02                       
Bgus,1,16/11/2020 11:04                       
Lemot banget  tidak membantu,-1,16/11/2020 11:24                      
Ok,1,16/11/2020 11:24                       
Mantap...makin tingkat kan lagi pelayanan yang terbaik  šŸ‘¨šŸ‘¨šŸ™¸,1,16/11/2020 11:37                     
jelek  lemot,-1,16/11/2020 11:39                      
Ini gmn ya aplikasi ny hbis di update mlah tidak bisa di buka..mau bayar iuran tidak bisa jugaa,-1,16/11/2020 12:00                       
Aplikasi model apa ini.. Bisanya ngecek pembayaran saja kalau buat daftar antrian tidak bisa.. Bisa.. Benerin dong aplikasinya,-1,16/11/2020 12:01                       
Mohon maaf cuma mau tanya  ini programmer yang bikin aplikasi ini emang bener bisa bikin aplikasi apa tidak? Maksa bgt pakai sistem online  tapi software tidak siap. LOL,-1,16/11/2020 12:02                     
Susah di update,-1,16/11/2020 12:07                       
Sangat baik,1,16/11/2020 12:39                       
kenapa susah sekali diakses sih.. jadinya ribet bgt..,-1,16/11/2020 12:42                       
Kenapa pada saat login captcha nya tidak muncul ? Otomatis tidak pernah bisa login . Tolong di fix kan gangguannya itu.,-1,16/11/2020 12:43                       
Dari sekian banyak komplain sedikit yang ditanggapi  itupun hanya dibalas pesan otomatis  sebenarnya ini ada adminnya apa nggak? Jangan mempersulit rakyat kecil lah  Mau reset password aja tidak bisa  email tidak sesuai referensi sistem  kalau tidak bisa buat aplikasi mending mundur ajalah ganti sama yang ahli  Ingat disini banyak orang yang didzolimi dari aplikasi ini  dan anda harus mempertanggung jawabkan dunia akhirat  azab Allah sangat pedih boss.,-1,16/11/2020 13:32               
Jgn minta update mulu deh     ,-1,16/11/2020 13:39                   
Ngasih alamat salah  suruh datang ke kantor BPJS  sampai disana disuruh via online  dan ternyata via online tidak bisa  šŸ¤”šŸ¤”šŸ¤”šŸ¤” kegunaan ubah data peserta itu apa???????????????????????????????????,-1,16/11/2020 14:15                   
Update terus,-1,16/11/2020 14:22                       
Tolong dong... jangan minta update terus. Memori hp dan pakait data cepat habisnya,-1,16/11/2020 14:26                       
Tingkatkan,1,16/11/2020 14:26                       
Ook,1,16/11/2020 14:34                       
Makin kedepan nya makin susah di bukanya   alahmdulilah. Hingga saya bayarpun bulan oktober ini dua kali masuk semua bayar pertama dari shopepay proses lambat  karena takut telat bayar  bayar lagi dri brilink dan berhasil  4hri kemudian pemberitahuan dari shopepay bahwa pesanan berhasil  bulannya sama  kok bisa ya  bulan oktober ini dua kli bayar.. Alahmdulillah lagi lah... Jkn memang mantap   ,-1,16/11/2020 14:42          
saya kasih bintang 5 karena sudah bisa login  kmren gbisa,1,16/11/2020 14:43                      
Kurang baik,1,16/11/2020 14:51                       
Sangat propesional,1,16/11/2020 14:53                       
Good,1,16/11/2020 15:17                       
Bagus,1,16/11/2020 21:35                       
Jelek bgt,-1,16/11/2020 22:21                       
Aplikasi sangat membantu,1,16/11/2020 22:56                       
Keseringan update malah bikin susah pengguna setiap kali harus login Buat yang paten donk.. IT nya diperbaiki,-1,16/11/2020 23:44                       
terima kasih sangat membantu,1,16/11/2020 23:52                       
Muter muter mau update data aja susah gaess,-1,17/11/2020 00:00                       
Terlalu sering update sehingga menyebabkan internal cepat habis dan updatenya juga tidak begitu berguna,-1,17/11/2020 00:05                       
Sebentar sebentar update.. kenapa sih . ? Kalau tidak update tidak bisa di pakai lagi.. update mulu capek,-1,17/11/2020 00:26                       
Kyknya kalau aplikasi untuk pemerintahan gini jelek2 deh... katanya smua hrs serba canggih.. suruh download aplikasi. Dipakai aplikasinya eror terus. Malah bagusan buka instagram,-1,17/11/2020 00:39                       
Jadi nyaman,1,17/11/2020 00:44                       
ok,1,17/11/2020 01:15                       
Sangat membantu,1,17/11/2020 01:33                       
Baik.,1,17/11/2020 01:33                       
Minta update lagi dan lagi ... update terus sampe bosen,-1,17/11/2020 01:37                       
Ok,1,17/11/2020 01:43                       
bagus,1,17/11/2020 01:48                       
Kenapa ya aplikasi nya tiap mau masuk update terus   perasaan aplikasi lainnya tidak pernah seperti gni   setiap buka update  hmmm,-1,17/11/2020 01:51                    
puas,1,17/11/2020 02:03                       
Ngasal bikin aplikasi !!!!!!! Asal jadi !!!!!!,-1,17/11/2020 02:06                       
Sangat membantu  sangat bagus,1,17/11/2020 02:11                      
Aplikasinya payah  spek hape bagus  wifi kenceng tapi masih lemot. Mentang2 semua orang butuh aplikasi ini  developmentnya jadi asal2an.,-1,17/11/2020 02:16                    
Saya suka dan membantu sekali,1,17/11/2020 02:34                       
Susah banget  selalu gagal memasukkan data  padahal jaringan lancar aja,-1,17/11/2020 02:35                     
"Tiap mau konsultasi dokter via aplikasi pasti respon nya ""Transaksi belum dapat diproses, silahkan coba beberapa saat lagi"" mau dicoba beribu kali gitu aja udah. Saya rasa dipersulit ini, bayar aja tiap bulan. Tolong dong diperbaiki segera, bayaran lancar tapi pelayanan tidak lancar. Kesel syaa kecewa.",-1,17/11/2020 02:43                       
Tiap buka aplikasi nya selalu minta update .,-1,17/11/2020 03:04                       
belum ada pegalaman .baru mau dattar,-1,17/11/2020 03:31                       
"Istri saya lagi hamil jauh"" ngurus bpjs ktanya suruh daftar lewat online app ini,,tpi faktanya gagal terus belom termasuk peserta dicoba berkali-kali ttep tidak bisa..ini gminana sih ko malah mempersulit šŸ˜?šŸ˜?",-1,17/11/2020 03:31                       
ok,1,17/11/2020 03:43                       
Koneksi sering terputus mau pakai apapun providernya  loading lama terus2an muter!!! Niat bikin apps tidak??,-1,17/11/2020 03:47                      
Mantap,1,17/11/2020 03:49                       
Mantap banget,1,17/11/2020 03:50                       
Aplikasi selalu eror Mohon bantuannya min. Mutasi dari badan usaha ke segmen PBPU selalu minta di ulang ulang tapi ttep gabisa,-1,17/11/2020 03:52                       
Alahmdulillah pelayanan baik,1,17/11/2020 03:58                       
Ini kenapa aplikasi tiap bulan harus update sih. Heran aku tuh. Tolong di perbaiki please,-1,17/11/2020 03:58                       
Saya suka,-1,17/11/2020 04:00                       
Aplikasi butut   loading nya lama bgt padahal sinyal kencang,-1,17/11/2020 04:21                     
Kenapa susah registrasi ya. Mohon diperbaiki aplikasinya nya.,-1,17/11/2020 04:25                       
Aplikasi ini sangat penting,1,17/11/2020 04:32                       
Aduh ini ko mnta di updet tidak bisa di perbarui si   muter terus loading dwinloadnya..,-1,17/11/2020 04:46                     
Bagus,1,17/11/2020 04:51                       
"Mau daftar tidak bisa, harus input nomor HP tapi ketika diinput muncul notif ""fitur ini ditutup sementara waktu"". šŸ¤¦?€¨?™‚?ø¸",-1,17/11/2020 05:30                       
Berkali2 mau daftar  susah bgt. Hayoh we  alamat email salah.udah 10x. Nyebelin! Nyusahin!,-1,17/11/2020 05:45                   
Baik,1,17/11/2020 05:57                       
Bermanfaat,1,17/11/2020 05:58                       
Busuk,-1,17/11/2020 05:59                       
Lemot,-1,17/11/2020 06:03                       
kenapa harus di apgret terus ini apps,-1,17/11/2020 06:28                       
sangat buruk pelayanannya .susah masuk,-1,17/11/2020 06:32                       
Asal dibuka minta update teruuusssss,-1,17/11/2020 06:44                       
Akun keluar sendiri   mau login susah bgt   tulisan.y transaksi belum bisa di proses mohon tunggu beberapa saat lgi   lah ini susah seharian padaha mau di pakai buat berobat anak saya soal.y kartu belum di cetak,-1,17/11/2020 06:52                    
Jangan mempersulit ok  disuruh daftar online tapi aplikasinya eror  terus pie krepe?šŸ˜‚,-1,17/11/2020 07:05                     
Kecewa,-1,17/11/2020 07:24                       
Bagus,1,17/11/2020 07:28                       
Aplikasi eror melulu tiap mau masuk captcha nya eror mulu,-1,17/11/2020 07:29                       
Sya sudah mlkukan pmbyaran lwat atm mandiri kenapa di tolak terus yah,-1,17/11/2020 07:54                       
TT,-1,17/11/2020 07:58                       
Good,1,17/11/2020 08:00                       
Aplikasi cukup bagus. Pelayanan di puskesmas sangat baik,1,17/11/2020 08:03                       
"Bbrp bln yang lalu msh bisa login, tapi dicoba sekarang tidak bisa login, tulisannya ""Nomor BPJS anda belum terdaftar"" giliran mw aktivasi ulang akun tulisannya ""Nomor BPJS anda sudah terdaftar"" dicoba login lagi tidak bs, aplikasi'y payah bgt. padahal cek email aku prnh aktivasi taun 2018.. Huhuhu",-1,17/11/2020 08:44                       
Mantaaap,1,17/11/2020 08:57                       
Aplikasi gagal,-1,17/11/2020 09:09                       
Saya sudah bayar lunas smpai bulan ini. Kok di aplikasi tagihan belum berubah. Msih ada tagihannya padahal sudah saya bayar. tolong di prbaiki. Soallnya bikin salah paham.,-1,17/11/2020 09:09                       
kenapa hrs sllu update kalau mw masuk... menyebalknšŸ˜£šŸ˜£šŸ˜£šŸ˜£,-1,17/11/2020 10:01                       
Bintang lima karena erornya banget,1,17/11/2020 10:09                       
Good,1,17/11/2020 10:37                       
Puas sekali,1,17/11/2020 10:41                       
"kalau kagak niat buat bikin aplikasi atau sekedar bikin aja mending jangan bikin aplikasi dah pengguna yang ujung""nya di susahkan login lambat kah eror kah, kalau emang niat bikin aplikasi ya perbaiki masalah""nya jangan cuman menuntut pelanggan untuk membayar tepat waktu saja šŸ™¸šŸ™¸",-1,17/11/2020 11:22                       
Aplikasinya dibenerin dl bang..biar tidak bikin emosi... Ditunggu verifikasi email...nggak masuk2. terus mau minta nilai berapa..,-1,17/11/2020 11:28                       
Dari tahun ke tahun aplikasi ini terus berkembang. Meskipun sesekali kendala seperti tiba-tiba sulit diakses itu muncul namun dengan tambahan fitur yang semakin lengkap sangat membantu di tengah pelayanan kantor yang mulai terbatas. Sukses selalu BPJS Kesehatan..,1,17/11/2020 11:40                       
Turun tingkat otp tidak ke kirim kirim nomor hp blacklist,-1,17/11/2020 12:07                       
Akses susah eror terus  mohon di perbaiki karena sekarang layanan di anjurkan online dari kantor bpjs kesehatan tapi aplikasinya sangat susah untuk aksesnya,-1,17/11/2020 12:20                      
Mending saya yang buat aplikasi + menu2 nya  ini aplikasi negri seperti aplikasi recehan.. tidak perfect lemot busuk,-1,17/11/2020 12:24                     
Baru di update tanggal 30 oktober masa udah minta di update lagi? Niat bantu masyarakat tidak sih??? Pembaruan aja terossss,-1,17/11/2020 12:44                       
šŸ‘¨šŸ‘¨šŸ‘¨,1,17/11/2020 13:07                       
Ini developer nya gimana yahh kok aplikasi nya sulit banget di akses,-1,17/11/2020 13:11                       
Mantap,1,17/11/2020 13:11                       
mantap,1,17/11/2020 13:13                       
Tiap hari updaaaaateeeeee terossss,1,17/11/2020 13:13                       
Good,1,17/11/2020 13:19                       
minta tolong di benahi. gbisa di akses sama sekali,-1,17/11/2020 13:22                       
Dari kemarin tidak bisa diakses terus,-1,17/11/2020 13:57                       
domisili di banten  di kartu digitalnya malah bandung..bpajstku juga sama lebih jauh lagi di acehšŸ¤¦šŸ¸»?€¨?™‚?ø¸ kenapa sih data di BPJS seperti sengaja di bikin ngaco??,1,17/11/2020 13:58                     
Susah bnget di buka yy šŸ¤¦?€¨?™‚?ø¸,-1,17/11/2020 14:18                       
sangat membantu/mempermudah dalam masalah kesehatan.,1,17/11/2020 14:45                       
Teungarti ieu aplikasi naha kudu di update wae euy,-1,17/11/2020 14:51                       
Good,1,17/11/2020 15:10                       
"Kenapa sekarang malah eror tidak bisa dipake.. Padahal sebelumnya lancar"" saja.. Aq kira krna sinyal ku + blom aq perbarui, , tpi trnyata setelah aq perbarui mlah tmbah parah... Ini siih tidak membantu tpi cuma buang"" kuota",-1,17/11/2020 15:30                       
Terus minta update  tidak jelas juga lama BPJS kesehatan ini.,-1,17/11/2020 15:37                      
Aplikasi pemerintahan kok update tiap bulan,-1,17/11/2020 16:34                       
Ruwet ruwet,-1,17/11/2020 16:34                       
baguss juga  aku ny jadi tau banyak info ttg jknkis,1,17/11/2020 17:49                      
Aplikasi apaan ky gini tidak bisa,-1,17/11/2020 22:41                       
Sangat membantu,1,17/11/2020 23:02                       
Mantap boz,1,18/11/2020 00:08                       
Bentar-bentar update tapi perubahannya tidak memuaskan,-1,18/11/2020 00:14                       
Dulu bikin BPJS tidak sulit begini. . udah pakai aplikasi inh harus di upload dlu . Sllu transaksi blum di peroses terus . udah di ulang2 beberapa kali ttp aj kaya gni. Menyebalkan.,-1,18/11/2020 00:14                       
Pelayanan bagus sekali,1,18/11/2020 00:40                       
ini aplikasinya pakai dan nyantol ke server dan domain gratisan ya  kok eror dan tidak bisa digunain ... padahal buat layanan masyarakat  mlah kalah sama aplikasi game online bocah ular ularan wkwkwkwkwk lucu,-1,18/11/2020 00:52                     
